,id,superficie,cubierta,precio,piso,expensas,descripcion,ambientes,pileta,seguridad,parrilla,balcon,cochera,geometry,dist_comisarias,dist_subte,dist_trenes,dist_metrobus,antiguedad
798,7959,33.0,32.0,4481.818181818182,,,"A solo 1 cuadra de Av Córdoba y 2 de Honduras, cercano también a Scalabrini Ortiz, en justo equilibrio entre la vorágine del tránsito de la avenida y la serenidad que brindan las calles internas, el emprendimiento ofrecerá unidades amplias y luminosas de 1, 2 y 3 ambientes, con planta flexible y configuración customizada - de entre 30 a 70 m2 de superficie total - que podrán combinarse según las necesidades del usuario final.Por otra parte, su cercanía con la Universidad de Palermo y el Sanatorio Guemes lo convierte en una interesante propuesta de renta temporaria.Se trata de un edificio moderno y de calidad que reunirá importantes diferenciales: se ubica en un terreno de doble frente, contará con un Hall de Acceso en doble altura con exclusivos detalles decorativos y amenities de excelencia.Un producto de excelencia que aúna la arquitectura con el arte y lo expresivo a través de la inclusión de modernos vitraux.Un aporte que personaliza al proyecto al tiempo que amplía las prestaciones espaciales y optimiza el uso de la luz natural y que a la vez retoma la utilización de la expresión artística como medio de manifestación, con la incorporación de innovadores diseños en paños de vidrios de colores, serigrafías, impresiones, gigantografías y obras de arte.Perspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",1,0,0,0,0,0,POINT (-58.430556 -34.588889),478.0031942675879,1194.0132710395642,1210.4703738586315,548.1786992830573,usado
799,7960,33.0,32.0,4333.333333333333,,,"Monoambiente divisible, ideal para vivir o trabajar!Ubicación estratégica cercanía a Universidad de Palermo, Hospital GüemesBuenos accesos y disponibilidad de cocheras permanente**Las medidas son aproximadas y al solo efecto orientativo, las reales surgirán del plano de subdivisión. Perspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.**",1,0,0,0,0,1,POINT (-58.430556 -34.588889),478.0031942675879,1194.0132710395642,1210.4703738586315,548.1786992830573,usado
800,7961,40.0,35.0,3750.0,,,"A solo 1 cuadra de Av Córdoba y 2 de Honduras, cercano también a Scalabrini Ortiz, en justo equilibrio entre la vorágine del tránsito de la avenida y la serenidad que brindan las calles internas, el emprendimiento ofrecerá unidades amplias y luminosas de 1, 2 y 3 ambientes, con planta flexible y configuración customizada - de entre 30 a 70 m2 de superficie total - que podrán combinarse según las necesidades del usuario final.Por otra parte, su cercanía con la Universidad de Palermo y el Sanatorio Guemes lo convierte en una interesante propuesta de renta temporaria.Se trata de un edificio moderno y de calidad que reunirá importantes diferenciales: se ubica en un terreno de doble frente, contará con un Hall de Acceso en doble altura con exclusivos detalles decorativos y amenities de excelencia.Un producto de excelencia que aúna la arquitectura con el arte y lo expresivo a través de la inclusión de modernos vitraux.Un aporte que personaliza al proyecto al tiempo que amplía las prestaciones espaciales y optimiza el uso de la luz natural y que a la vez retoma la utilización de la expresión artística como medio de manifestación, con la incorporación de innovadores diseños en paños de vidrios de colores, serigrafías, impresiones, gigantografías y obras de arte.Perspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",1,0,0,0,0,0,POINT (-58.430556 -34.588889),478.0031942675879,1194.0132710395642,1210.4703738586315,548.1786992830573,usado
801,7962,33.0,28.0,3133.333333333333,,,"Monoambiente Divisible en pozo! IDEAL PARA VIVIR O TRABAJAREmprendimiento de Doble Frente con los amenities que buscas!!Ubicación estratégica cercanía a Universidad de Palermo, Hospital GüemesBuenos accesos y disponibilidad de cocheras permanenteBajas expensas y gastos por unidad por escala**Las medidas son aproximadas y al solo efecto orientativo, las reales surgirán del plano de subdivisión. Perspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.**",1,0,0,0,0,1,POINT (-58.430556 -34.588889),478.0031942675879,1194.0132710395642,1210.4703738586315,548.1786992830573,pozo
881,8096,147.0,137.0,4387.755102040816,,,"Hermoso departamento de 4 ambientes con muy buena distribución y luz. Gran living comedor al frente con balcón y vista a los jardines del Le Parc, tambíen toilette de recepción. Cocina con doble circulación muy cómoda con espacio para comedor diario, tiene lavadero y dependencia. Sala de estar o playroom íntimo que da paso a los tres dormitorios,el principal en suite con grandes placares y vista muy linda al pulmón verde del edificio, el segundo con balcón, la misma vista abierta y placares amplios al igual que el tercero que mira al otro pulmón. Edificio de categoría con seguridad 24 hs. y amenities muy cómodos. Piscina, solarium, SUM, gimnasio y vestuarios con sauna. Incluye una cochera fija y una baulera. Digno de ver!! FGK Propiedades ",4,1,1,0,1,1,POINT (-58.4205517 -34.57500570000001),834.7135857558716,606.4608296037513,532.8856555488593,580.8430411660772,usado
886,8188,160.0,140.0,2875.0,,,"Dúplex en Belgrano en excelente zona sobre Av. Libertador al 5100. 3 Dormitorios más dependencias. En primera planta cocina con comedor diario, lavadero y dependencias y toilette. Living comedor. En segunda planta 3 dormitorios, ppal en Suite más otro baño para los otros dos dormitorios.",4,0,0,0,0,0,POINT (-58.438277 -34.5632395),1074.4926136167896,953.1640064506636,234.30425410492833,951.3375144722037,usado
892,8244,65.0,65.0,3030.769230769231,4.0,,"Corredor Responsable: Uno Bienes Raices SRL - CUCICBA 4993 Contacto: Oscar Damián Esman - MLS ID # 420041128-218Semipiso de 3 ambientes, en un cuarto piso al contrafrente,  lleno de luz y una vista abierta al pulmón de la manzana, en una de las mejores zonas residenciales de Colegiales al límite con Palermo, listo para ocuparse.   La cuadra es muy tranquila, tiene todo lo que necesitas cerca: Supermercado, kiosco, restaurantes, y demas comercios. Hospitales, centros de atencion, escuelas, universidadesÂ�.todo a tu alcance . A media cuadra de Av. Cabildo y toda su conectividad con la capital y la provincia.   Excelente departamento, todos los ambientes dan al exterior.  Posee un baño completo en suite y  un toilette de recepcion.  Pisos de Parquet. Aberturas de muy buena calidad. Edificio tranquilo.  Los dos dormitorios con placares empotrados. Living con salida directa a un balcón al contrafrente con protección para niños.  El estar-comedor es muy luminoso y ofrece, también, una vista agradable sobre el pulmón de manzana y alrededores. Cocina separada con espacio para lavarropas. Calefacción eléctrica por losa radiante Agua caliente por calefón Expensas $ 3850  AMENITIES: SAUNA - DUCHA ESCOCESA - JACUZZI - TERRAZA Y PARRILLA  El departamento no cuenta con cochera, sin embargo el edificio si.  Edificios de cocheras privadas en frente.  Haga su consulta! No lo dude!  (El departamento actualmente se alquila temporariamente!)",3,0,0,1,1,1,POINT (-58.441129 -34.573193),199.8319838483104,479.5621270315507,602.5691989988296,124.28174754568096,usado
904,8366,41.0,41.0,2804.8780487804884,,,"principalesDepartamento  Precio Venta  U$S 118.000Expensas $ 1.50041m² Superficie total41m² Superficie cubiertaMonoambiente1 Dormitorio1 BañoAntigüedad: 30 añosDatos del anuncianteJorge Ravenna Código del anunciante: 42079594 Código ZonaProp: 42079594 Publicado hoyDescripciónMuy buen departamento ubicado en la calle Paraguay al 4100 Piso 5 ideal para renta por ubicación y disposición, cuenta con hall de entrada, un dormitorio con un muy amplio placard, baño completo, cocina separada con mesa tipo oficce y con salida a un pequeño balcón con cerramiento, amplio living con ventana conectada al balcón, pisos de parquet, aire acondicionado, calefacción, y puerta de entrada del departamento BLINDADA (pentágono tope de gama).CaracterísticasAire acondicionadoCalefacciónAmbientesBalcónCocinaLavaderoLivingServiciosAgua corrienteDesagüe cloacalGas naturalInternetLuzPavimentoTeléfonoVideo cableCaracterísticas generalesPermite mascotasCantidad de ascensores (2)Cantidad dormitorios (1)Categoría del edificio (Muy buena)Disposición (Contrafrente)Estado del edificio (Bueno)Estado del inmueble (Bueno)Luminosidad (Luminoso)Orientación (N)Tipo edificio (Entre medianeras)             Aviso publicado por Pixel Inmobiliario (Servicio de Páginas Web para Inmobiliarias).",1,0,0,0,1,0,POINT (-58.4201429 -34.5877826),386.8110526164762,482.19816760108415,1183.954268723931,811.6772728461345,usado
908,8377,168.0,160.0,2500.0,,,"-------ACEPTA PROPIEDADES EN PARTE PAGO -------------------- EN BOTANICO - ARMENIA AL 2300 - EN DUPLEX CONSULTORIOS / VIVIENDA EN EDIFICIO ANTIGUO, CON FONDO DE COMERCIO INCLUIDO. STAFF DE MEDICOS (EXCELENTES PROFESIONALES) ATENDIENDO, TODAS LAS PREPAGAS, MAS DE 20 AÑOS FUNCIONANDO. PLANTA BAJA y PRIMER PISO AL FRENTE. TODO RECICICLADO A NUEVO. PLANTA BAJA = GRAN RECEPCION Y SALA DE ESPERA / 3 CONSULTORIOS / 2 BAÑOS / 1 COCINA OFFICE / 1 DEPOSITO + 2 PATIOS . PLANTA ALTA (1° PISO): GRAN RECEPCION Y SALA DE ESPERA / 4 CONSULTORIOS / 2 BAÑOS / 1 PATIO CERRADO. EXPENSAS ENTRE AMBOS PISOS $ 3.000.- ACTUALIZADO A NOV. 2016. EDIFICIO SIN ENCARGADO. SOLO 8 UNIDADES FUNCIONALES. SUPERFICIE: 160M2 cubiertos + 8M2 patio y balcón al frente = 168m2 totales. (86m2 + 64m2 + 10m2 de consultorio cubierto + 8m2 entre patio y balcón).- ",7,0,0,0,1,0,POINT (-58.4209578 -34.58529650000001),316.8248178374767,431.57216797586585,909.99820924217,526.0862456483974,estrenar
922,8418,151.0,125.0,2781.456953642384,,,"Balcón Terraza con parrilla!Cuatro Ambientes con dependencia de servicio y lavaderoBaulera dobleOpcional cochera a una cuadraLiving / Comedor  con salida al balcón terraza.Cocina completa y lavadero.Dependencia de servicio c/bañoTres dormitorios, amplios placares (uno de ellos actualmente Escritorio).Tres baños Doble circulación.Puerta principal y puerta de servicio (ambas blindadas).Súper luminoso.Piso Alto / Frente.Servicios centrales: agua caliente y calefacción.Palier privado.Dos ascensores.Excelente ubicación!!!A pasos del Botánico, Plaza Las Heras, Alto Palermo, Avda. Santa Fe, Avda. Coronel Díaz.Ideal para mudarse ya!!Consulte!!!© 2017 Coldwell Banker Real Estate LLC. Todos los derechos reservados. Cada Oficina es de Propiedad y Operación Independiente. Coldwell Banker y el logo de Coldwell Banker están registrados y son marcas de servicio de propiedad de Coldwell Banker Real Estate LLC.Sergio Romaniuk, tomo 1- Folio 118 Nro. 3148, CUCICBACuit 2016680795-7Moldes 1992, Belgrano, CABA",4,0,0,1,1,1,POINT (-58.4140931 -34.5863945),224.36260041479255,219.258564791784,1437.2067134912165,979.7569884600024,usado
941,8624,24.0,24.0,2235.083333333333,7.0,,"Corredor Responsable: Ariel Champanier - C.U.C.I.C.B.A. 4330Contacto: Brian Schuster - MLS ID # 181292-20PREVENTA POZO LANZAMIENTO CONCEPTO NICETO ENTREGA 36 MESES FIDEICOMISO ENTRE BONPLAND , CERCA DE DORREGO IDEAL INVERSORES, ESTUDIANTES INTERIOR. ES APTO PROFESIONAL, ENTREGA 36 MESES.- OTRAS UNIDADES 7 ""D"" 2 AMBIENTES 48 mt2 con balcon terraza de 11 mt2  TOTAL UNIDAD:58,75mt2 con    ANTICIPO U$S 43153 + 36 cuotas de $35785.- OPCIONALCOCHERA FIJA CUBIERTA O DESCUBIERTA.-   (Valor m2: U$S 2100.-)  APTO PROFESIONAL.    AMENITIES: PARRILLA,  SOLARIUM,  LAUNDRY, JACUZZI BAULERAS  Excelente comunicación con toda la ciudad. productoras Polka, Canal 9 , Ideas del Sur, El mercado de las Pulgas, Tranquilo los boliches estan a 4 cuadras.-   FIDEICOMISO AL COSTO . ENTREGA: 36 MESES Oportunidad de inversión, primera vivienda o estudio de trabajo. Lanzamiento al costo.  CONSÚLTENOS POR OTRAS UNIDADES DE UNO Y UNO DIV Y LOFT CON TERRAZA PROPIA     PROYECTO Y DIRECCIÓN DE OBRA: Estudio Mondschein & Asociados. Arquitecto Santiago E. Mondschein FIDUCIARIO: Estudio Dr. Ricardo Buccolo y Asociados 30 EDIFICIOS TERMINADOS Y EN EJECUCIÓN   COMERCIALIZA: RE/MAX PREMIUM Comisión de inmobiliaria 4% mas IVA .  CARACTERÍSTICAS GENERALES.   El edificio esta compuesto de un sótano, planta baja, y 8 pisos. Las unidades son destinadas a vivienda, y aptos para uso profesional.  CARPINTERÍA METÁLICA Y MADERA. Barandas de balcón de aluminio anonizado y vidrio. Ventanas corredizas combinadas con marco metálico y hojas de aluminio anodizado  Puertas de entrada de los departamentos, enchapados para lustrar, los restantes, pintadas. Herrajes de bronce platil.  INSTALACIÓN DE GAS.  Departamentos con calefacción por piso radiante con caldera a gas con regulación de temperatura individual y un artefacto de cocina de cuatro hornallas con  horno y parrilla de primera marca y campana de acero inoxidable.-  INSTALACIÓN SANITARIA Desagües cloacales primarios, secundarios, etc y pluviales en caños y accesorios de pvc 3.2, agua caliente y fría en cañería hidro 3 acquasistem o coes.  MUEBLES DE COCINA. En laminado a confirmar ,  bordes en aluminio anonizado, con estantes y cajones.  Mesadas en granito gris mara y/o similar y bacha de acero inoxidable.   GRIFERÍA Y ARTEFACTOS SANITARIOS. oBroncería de primera calidad modelo Allegro de FV bronce platil y/o similar. oArtefactos líneas Capea y/o FERRUM blanco, bañera de chapa color blanco. oAccesorios de loza líneas Dux Capea de pegar y/o similar. oEspejo con marco de madera blanca pintada y/o similar.  PINTURA. Muros y cielorrasos al látex con retoques de enduido. Carpintería metálicas con antioxido, satinol y/o esmalte, según corresponda. Áreas comunes y medianeras con pintura acrílica u otra similar.  YESERÍA Faja perimetral y cielorrasos de baños y cocinas. Enlucido de paredes y cielorrasos en estar comedor y dormitorios.   BALCONES Y PALIER  SERVICIO. Cerámica 30 x 30 color a determinar con zócalo 0.07.-  CAJA ESCALERA Cemento rodillado negro con nariz ángulo de hierro (pedada y alzada) Baranda metálica.  INSTALACIÓN ASCENSORES (uno) Automáticos, cabina de acero inoxidable con espejos. Dos velocidades selectiva  colectiva  descendente. Puertas automáticas para pintar Puertas hall de entrada de acero inoxidable.   VIDRIOS oFlota 4.2 transparente y/o acanalado horizontal (de ser necesario)  HALL DE ENTRADA oAmplio con pisos de porcelanato o marmeta de mármol, según diseño. oParedes s/proyecto cielorrasos en yeso. oArtefactos de iluminación de tipos dicroicas oCerramientos en carpintería de acero inoxidable.   INSTALACIÓN DE INCENDIO oGabinetes, mangas lanzas y los correspondientes matafuegos.  oLuces de emergencia en áreas comunes.    INSTALACIÓN ELECTRICA. oLlaves y tomas marca Tecla Star Clio oLlaves térmicas y cables, bajo normas Iram oProvisión y colocación de artefactos de iluminación de las áreas comunes.   INSTALACIÓN TELEFÓNICA oCañería vacía. Con guía incluida  PISOS. oLiving comedor y dormitorio con piso flotante de madera. oZócalos para pintar oCocinas con cerámica scoop fresno gris de 25 x 25 y/o similar. oBaños con cerámica Village Marfil de 30 x 30 combinado con paredes y/o similar.  REVESTIMIENTOS. oCocinas con cerámica Cerro Negro 20 x 20 o 30 x 30 blanca y/o similar oBaños con cerámica Village Marfil 20 x 20, según detalle   o similar combinado con el piso.   ARTEFACTOS DE COCINA oA gas natural de 4 hornillas, horno y parrilla y campana de primera calidad marca Longvie y/o similar de acero inox   TERMOTANQUES oDepartamentos alimentados por un sistema central con termotanque de alta recuperación marca Reehn o similar de 300 litros cada uno.-  NOTA: se incluirá cualquier otra tarea y/o material necesario a fin de concluir con el edifico según las  reglas del buen arte, para finalizar con la entrega de todas las áreas en perfectas condiciones de habitabilidad y terminación.  NOTA: El Arquitecto se reserva el derecho de modificar y/o alterar materiales y diseños para el mejor desarrollo de la obra.",1,0,0,1,1,1,POINT (-58.436469 -34.584294),1215.685171644677,1020.0270954086087,982.6262810166753,197.7096929881472,pozo
